MES,A–o,Dia,Fecha,Turno,TMS,Cbz Cu %,Cbz Au oz/ton,Cbz Ag oz/ton,Cbz Fe %,TM Finas Cu Conc,Cu % Con,Au oz/t Conc,Ag oz/t Conc,Rec Cu %,Rec Au % ,Rec Ag %,TMF Cu Conc,oz/t Au Finos Conc,oz/t Ag Finos Conc,TMF Fe Finos Conc,TMF Cu Cbz,oz/t Au Cbz,oz/t Ag Cbz,TMF Fe Cbz,Ratio,TMF Cu Rel,oz/t Au Rel,oz/t Ag Rel,TMF Fe Rel,Hrs Operacion,Tipo de Mineral,pH,Jefe de Guardia,% Malla -200,% Malla -201 WSP,Target %R,Uso Denver
February,2024,07,7-Feb-24,TN,178.7968,2.94,0.02,0.324,0,18.07666935,16.81,0.167,2.31,57.80681683,67.6060724,62.03552117,3.038688117,3.018803781,41.75710619,0,5.25662592,4.465284957,67.31160696,0,9.891025641,2.217937803,1.446481176,25.55450077,0,12,MIXTO,11.75,,54,,Si,Si
February,2024,08,8-Feb-24,TN,189.18495,2.83,0.017,0.427,0,14.60033524,22.56,0.104,2.289,61.52178153,52.08839242,56.73135129,3.293835631,1.518434865,33.42016737,0,5.353934085,2.915111783,58.90952113,0,12.95757576,2.060098454,1.396676918,25.48935375,0,12,MIXTO,11.75,,53,,Si,Si
February,2024,09,9-Feb-24,TN,191.87125,2.77,0.015,0.473,0,15.27502211,23.58,0.099,2.803,67.76976419,58.80023758,50.4631843,3.601850215,1.512227189,42.81588699,0,5.314833625,2.571804557,84.84578922,0,12.56111111,1.71298341,1.059577367,42.02990224,0,12,MIXTO,12,,51,,Si,Si
February,2024,10,10-Feb-24,TN,185.3145,2.81,0.015,0.389,0,16.84677273,20.61,0.097,2.256,66.67745066,65.98639456,54.6776539,3.472119859,1.634136955,38.00631927,0,5.20733745,2.476475591,69.50978427,0,11,1.735217591,0.842338636,31.503465,0,12,MIXTO,12.02,,56,,Si,Si
February,2024,11,11-Feb-24,TN,186.3936,3.08,0.017,0.654,0,21.63600447,17.32,0.13,2.586,65.27445243,68.09142345,58.28999993,3.747355974,2.812680581,55.95070756,0,5.74092288,4.130741345,95.98680327,0,8.614973262,1.993566906,1.318060764,40.03609571,0,12,MIXTO,12.02,,52,,Si,Si
February,2024,12,12-Feb-24,TN,174.3281,3.18,0.02,0.472,0,15.96569233,21.53,0.129,2.817,62.00650725,56.53203837,52.39876329,3.437413558,2.05957431,44.97535528,0,5.54363358,3.643198387,85.83285646,0,10.91891892,2.106220022,1.583624077,40.85750118,0,12,MIXTO,12.02,,52,,Si,Si
February,2024,13,13-Feb-24,TN,185.288,2.79,0.021,0.339,0,18.96817582,18.31,0.115,2.014,67.18346735,59.30425662,54.33999884,3.473072993,2.18134022,38.20190611,0,5.1695352,3.678218637,70.30163218,0,9.768361582,1.696462207,1.496878418,32.09972607,0,12,MIXTO,11.9,,55,,Si,Si
February,2024,14,14-Feb-24,TN,176.813,2.47,0.017,0.555,0,12.86874277,21.07,0.101,5.233,62.08540371,49.7738473,60.25007925,2.711444102,1.29974302,67.34213092,0,4.3672811,2.611297078,111.7710246,0,13.73972603,1.655836998,1.311554058,44.42889371,0,12,MIXTO,11.9,,54,,Si,Si
February,2024,15,15-Feb-24,TN,189.145,2.17,0.021,0.486,0,8.012193646,21.16,0.11,2.664,41.30593919,35.09171699,30.54095219,1.695380175,0.881341301,21.34448387,0,4.1044465,2.511536558,69.88807598,0,23.60714286,2.409066325,1.630195257,48.5435921,0,10.91666667,MIXTO,11.98,,54,,No,Si
February,2024,16,16-Feb-24,TN,177.39,2.43,0.02,0.444,0,9.418938053,23.83,0.097,3.013,52.07035944,37.66990291,42.13789567,2.244532938,0.913636991,28.37926035,0,4.310577,2.425376549,67.34854673,0,18.83333333,2.066044062,1.511739558,38.96928637,0,12,MIXTO,11.9,,58.4,,Si,Si
February,2024,17,17-Feb-24,TN,170.2305,3.05,0.019,0.518,0,12.54656096,23.41,0.084,2.666,56.57035457,45.51779502,47.97883071,2.937149922,1.053911121,33.44913153,0,5.19203025,2.315382633,69.71643751,0,13.56790123,2.254880328,1.261471512,36.26730598,0,12,MIXTO,11.75,,71,,Si,Si
February,2024,18,18-Feb-24,TN,171.3046,1.87,0.018,0.435,0,10.44540244,18.81,0.094,1.765,61.33428981,40.41272571,30.35149264,1.964780199,0.981867829,18.4361353,0,3.20339602,2.429600607,60.74210426,0,16.4,1.238615821,1.447732778,42.30596896,0,12,MIXTO,12,,68,,Si,Si
February,2024,19,19-Feb-24,TN,171.8772,1.98,0.019,0.474,0,9.265388131,21.11,0.098,2.085,57.4735985,38.28811068,35.37826167,1.955923434,0.908008037,19.31833425,0,3.40316856,2.371514344,54.60509743,0,18.55045872,1.447245126,1.463506307,35.28676318,0,12,MIXTO,12.01,,69,,Si,Si
February,2024,20,20-Feb-24,TN,172.300336,1.64,0.015,0.54,0,8.622927743,22.33,0.101,2.572,68.14178369,51.55474384,36.27832343,1.925499765,0.870915702,22.17817015,0,2.82572551,1.689302743,61.13339332,0,19.98165138,0.900225745,0.818387041,38.95522317,0,12,MIXTO,11.62,,68,,Si,Si
February,2024,21,21-Feb-24,TN,173.1625,1.16,0.016,0.516,0,6.473364486,20.73,0.087,6.148,66.80631647,36.02484472,53.68260205,1.341928458,0.56318271,39.79824486,0,2.008685,1.563317523,74.13620678,0,26.75,0.666756542,1.000134813,34.33796192,0,12,SULFURO,11.55,,60,,No,Si
February,2024,22,22-Feb-24,TN,175.0144,1.36,0.024,0.908,0,12.49291629,15.67,0.093,5.252,82.24701302,41.68704156,63.80692254,1.957639982,1.161841215,65.61279635,0,2.38019584,2.787056052,102.8302161,0,14.00909091,0.422555858,1.625214837,37.21741977,0,12,SULFURO,11.85,,59,,No,Si
February,2024,23,23-Feb-24,TN,174.445766,1.08,0.017,0.472,0,6.156909388,21.58,0.069,5.403,70.52287582,26.50448143,47.5546428,1.328661046,0.424826748,33.26578142,0,1.884014273,1.602848744,69.95275217,0,28.33333333,0.555353227,1.178021996,36.68697074,0,12,SULFURO,11.85,,59,,No,Si
February,2024,24,24-Feb-24,TN,183.92931,1.11,0.017,0.538,0,7.793614831,18.06,0.062,4.038,68.94182318,28.15622162,35.12526096,1.407526838,0.483204119,31.47061669,0,2.041615341,1.716153986,89.59539609,0,23.6,0.634088503,1.232949866,58.12477941,0,12,SULFURO,12.35,,58,,No,Si
February,2024,25,25-Feb-24,TN,187.2423,0.99,0.013,0.396,0,7.312543069,18.46,0.034,3.619,72.82172662,18.71898263,41.7746194,1.349895451,0.248626464,26.46409337,0,1.85369877,1.328205006,63.34969354,0,25.6056338,0.503803319,1.079578542,36.88560017,0,12,SULFURO,12.35,,54.74,,No,Si
February,2024,26,26-Feb-24,TN,182.2888,1.03,0.013,0.364,0,9.468066583,16.18,0.051,3.597,81.5910665,31.7721234,62.54721665,1.531933173,0.482871396,34.0566355,0,1.87757464,1.519795796,54.44948204,0,19.25301205,0.345641467,1.036924401,20.39284654,0,12,SULFURO,12,,55,,No,Si
February,2024,27,27-Feb-24,TN,183.4645,1.05,0.012,0.953,0,7.418600863,22.17,0.082,8.702,85.3780749,40.86683839,44.79076422,1.644703811,0.608325271,64.55666471,0,1.92637725,1.488554766,144.1294111,0,24.73033708,0.281673439,0.880229496,79.57274641,0,12,SULFURO,12,,58,,No,Si
February,2024,28,28-Feb-24,TN,178.128,1.01,0.017,1.165,0,7.831803681,19.71,0.086,8.625,85.80149426,33.0828413,41.41957316,1.543648506,0.673535117,67.54930675,0,1.7990928,2.035904687,163.0854729,0,22.74418605,0.255444294,1.362369571,95.53616613,0,12,SULFURO,12,,67,,No,Si
February,2024,01,1-Feb-24,DIA,361.9556233,2.325076633,0.016502554,0.446604731,0,19.99120574,22.77901494,0.107389163,2.645299605,54.1104728,49.09320616,40.97110428,4.553799743,2.14683885,52.88272867,0,8.415745617,4.372985629,129.0732325,0,18.10574249,3.861945874,2.226146779,76.1905038,0,18.99083333,MIXTO,11.75,,56,,Si,Si
February,2024,02,2-Feb-24,DIA,289.8066103,2.548709417,0.017278934,0.399815985,0,16.18507669,26.86600857,0.100133252,2.489445806,58.86935801,43.67300671,42.59622719,4.348284091,1.620664357,40.29187127,0,7.386328368,3.710906299,94.59023469,0,17.9057916,3.038044277,2.090241942,54.29836342,0,22.99016667,MIXTO,11.73,,56,,Si,Si
February,2024,03,3-Feb-24,DIA,348.435345,2.652574636,0.016531635,0.45362476,0,22.44535879,23.37449888,0.131221489,2.409249129,56.76479129,54.55521254,39.65781832,5.24649014,2.945313403,54.07646112,0,9.242507583,5.398775416,136.3576299,0,15.52371465,3.996017443,2.453462013,82.28116876,0,23.5,MIXTO,11.85,,58.5,,Si,Si
February,2024,05,5-Feb-24,DIA,350.8676,3.159256916,0.023049539,0.430603689,0,25.73253779,27.01513437,0.193236261,2.540308664,62.71357234,61.64612203,51.64527268,6.951679661,4.97245939,65.3685887,0,11.08480892,8.066134943,126.5722598,0,13.63517283,4.133129259,3.093675553,61.20367108,0,23.08333333,MIXTO,11.85,,55,,Si,Si
February,2024,06,6-Feb-24,DIA,350.7911,2.847906389,0.016515702,0.414041872,0,24.22739605,24.25671668,0.098224344,2.445062742,58.82534437,49.24788759,47.36442269,5.876770818,2.379720082,59.23750342,0,9.99020215,4.832126207,125.0675086,0,14.47910866,4.113431332,2.452406124,65.83000518,0,24,MIXTO,11.85,,55,,Si,Si
February,2024,07,7-Feb-24,DIA,331.730925,2.976881488,0.018155926,0.373790008,0,35.09047194,17.05727622,0.13887839,2.356546112,60.61099123,67.0217711,63.81254114,5.985478726,4.873308264,82.69231523,0,9.875236495,7.271231696,129.5863066,0,9.453589726,3.889757769,2.397923433,46.89399139,0,24,MIXTO,11.8,,55,,Si,Si
February,2024,08,8-Feb-24,DIA,383.20983,2.521147858,0.016493685,0.419405275,0,26.4435325,22.26888616,0.100864928,2.220028414,60.95130496,51.7205571,50.33771196,5.888680149,2.667224999,58.70539351,0,9.661286421,5.156992013,116.6230868,0,14.49162778,3.772606272,2.489767015,57.91769328,0,24,MIXTO,11.8,,52,,Si,Si
February,2024,09,9-Feb-24,DIA,374.66975,2.789515693,0.015487892,0.508616141,0,31.63112341,22.9956896,0.091243667,2.410012472,69.59589349,60.40566242,29.73045098,7.273794956,2.886139698,76.23140194,0,10.45147148,4.777929059,256.4084951,0,11.84497133,3.177676519,1.891789361,180.1770932,0,24,MIXTO,11.93,,53,,Si,Si
February,2024,10,10-Feb-24,DIA,370.0311,2.795024237,0.015998384,0.408468492,0,32.62171137,21.25798617,0.093131426,2.260352146,67.05096862,62.0769812,50.46166583,6.934718892,3.038106494,73.7365553,0,10.34245893,4.894095098,146.1239024,0,11.34309282,3.407740038,1.855988604,72.38734705,0,24,MIXTO,11.9,,54.5,,Si,Si
February,2024,11,11-Feb-24,DIA,368.792458,2.768412065,0.018483752,0.737090116,0,37.6722677,17.48175772,0.118932367,2.591959495,64.50510647,61.41158818,51.36903768,6.585774566,4.480451957,97.64499196,0,10.2096949,7.295776074,190.085305,0,9.789494514,3.623920335,2.815324117,92.44031307,0,23,MIXTO,11.9,,55,,Si,Si
February,2024,12,12-Feb-24,DIA,340.7086,3.140933067,0.019023327,0.443188137,0,28.29300963,22.26633617,0.119414559,2.714174358,58.86892852,53.21715108,51.35271071,6.299816636,3.378597262,76.79216124,0,10.70142908,6.348699983,149.5386712,0,12.04214767,4.401612444,2.970102721,72.74651,0,24,MIXTO,11.9,,55,,Si,Si
February,2024,13,13-Feb-24,DIA,369.874961,2.919753606,0.021499052,0.408867326,0,36.2244407,19.7248212,0.142629505,4.245797079,66.1627622,65.94462705,69.475463,7.145206159,5.166674044,153.8016245,0,10.79943751,7.834867334,221.3754582,0,10.21064656,3.654231351,2.66819329,67.57383364,0,24,MIXTO,11.84,,56.5,,Si,Si
February,2024,14,14-Feb-24,DIA,352.8372,2.604698195,0.017997764,0.569966466,0,30.29195261,19.68957715,0.134935395,3.386684435,64.89808502,64.36314544,56.39550389,5.964357379,4.087456595,102.5892844,0,9.19034418,6.350616593,181.910396,0,11.64788564,3.225986801,2.263159999,79.32111154,0,24,MIXTO,11.84,,56,,Si,Si
February,2024,15,15-Feb-24,DIA,353.221,2.629868581,0.023322569,0.497612843,0,24.38752698,21.36815367,0.09455634,2.210762162,56.09888105,40.39512111,37.37405084,5.211164242,2.305995301,53.91502187,0,9.2892481,5.708598558,144.2579026,0,14.48367439,4.078083858,3.402603257,90.34288077,0,22,MIXTO,11.92,,56,,Si,Si
February,2024,16,16-Feb-24,DIA,358.7825,2.612008041,0.018988844,0.475851407,0,21.98095516,24.55579929,0.114144865,3.014714487,57.59633831,48.2264543,45.51692434,5.397599231,2.509013163,66.26630394,0,9.37142775,5.202566101,145.5860757,0,16.32242536,3.973828519,2.693552938,79.31977178,0,24,MIXTO,11.88,,58.58,,Si,Si
